transaction_id,date,customer_id,product_id,store_id,quantity,unit_price,promotion_applied,revenue
T100409,2024-09-30,C5322,P1040,S109,2,282.49,0,564.98
T100410,2024-06-20,C5026,P1010,S110,1,18.18,0,18.18
T100411,2024-12-14,C5300,P1017,S105,3,10.04,0,30.12
T100412,2024-12-12,C5141,P1093,S101,1,9.54,0,9.54
T100413,2024-09-16,C6147,P1052,S109,1,8.16,0,8.16
T100414,2024-12-17,C6391,P1093,S112,2,9.54,0,19.08
T100415,2024-12-26,C5006,P1041,S102,1,163.54,0,163.54
T100416,2024-12-08,C5829,P1071,S102,1,17.19,0,17.19
T100417,2024-09-09,C5751,P1095,S110,1,346.02,0,346.02
T100418,2024-08-01,C6710,P1019,S108,1,157.28,1,141.55
T100419,2024-03-02,C6420,P1057,S110,2,151.94,0,303.88
T100420,2024-08-28,C5645,P1087,S110,1,21.95,0,21.95
T100421,2024-06-03,C5075,P1028,S105,1,311.94,0,311.94
T100422,2024-02-21,C5396,P1091,S111,4,279.21,0,1116.84
T100423,2024-11-25,C6234,P1053,S102,1,130.84,0,130.84
T100424,2024-01-27,C6795,P1049,S103,1,74.15,0,74.15
T100425,2024-03-15,C6834,P1004,S112,2,28.22,0,56.44
T100426,2024-03-09,C6207,P1085,S103,1,321.0,0,321.0
T100427,2024-10-12,C5944,P1066,S104,2,169.16,0,338.32
T100428,2024-07-14,C6108,P1092,S109,1,175.96,0,175.96
T100429,2024-06-24,C6024,P1064,S104,1,149.24,0,149.24
T100430,2024-05-23,C5294,P1095,S108,1,346.02,0,346.02
T100431,2024-10-16,C6292,P1042,S104,1,71.2,0,71.2
T100432,2024-12-01,C5210,P1064,S103,1,149.24,0,149.24
T100433,2024-12-14,C6513,P1049,S101,2,74.15,0,148.3
T100434,2024-07-09,C5462,P1078,S110,1,102.27,0,102.27
T100435,2024-06-15,C6543,P1042,S102,1,71.2,0,71.2
T100436,2024-11-28,C5638,P1087,S109,3,21.95,0,65.85
T100437,2024-09-21,C5433,P1007,S104,2,250.56,0,501.12
T100438,2024-09-01,C5962,P1038,S102,1,25.2,0,25.2
T100439,2024-06-18,C5835,P1076,S101,1,158.33,1,142.5
T100440,2024-10-02,C6266,P1094,S108,2,287.69,0,575.38
T100441,2024-01-18,C6122,P1008,S111,2,29.24,0,58.48
T100442,2024-01-30,C5465,P1080,S106,1,420.42,0,420.42
T100443,2024-01-23,C6585,P1064,S102,1,149.24,0,149.24
T100444,2024-02-10,C5999,P1000,S110,1,28.57,0,28.57
T100445,2024-08-12,C6513,P1053,S105,5,130.84,0,654.2
T100446,2024-01-03,C5429,P1006,S111,3,6.02,0,18.06
T100447,2024-05-19,C5126,P1064,S108,1,149.24,0,149.24
T100448,2024-08-04,C5344,P1077,S102,1,53.8,0,53.8
T100449,2024-10-22,C5073,P1011,S105,3,276.92,0,830.76
T100450,2024-04-20,C6055,P1026,S107,1,199.04,0,199.04
T100451,2024-08-18,C6766,P1086,S107,2,20.4,0,40.8
T100452,2024-11-02,C5567,P1068,S112,3,105.89,0,317.67
T100453,2024-12-12,C6650,P1034,S107,1,172.77,0,172.77
T100454,2024-07-11,C6905,P1042,S106,1,71.2,0,71.2
T100455,2024-02-16,C6579,P1060,S104,1,29.52,0,29.52
T100456,2024-01-18,C6128,P1016,S101,1,61.7,0,61.7
T100457,2024-04-08,C6092,P1052,S109,3,8.16,0,24.48
T100458,2024-02-10,C6343,P1061,S108,1,163.04,0,163.04
T100459,2024-02-25,C5877,P1061,S110,3,163.04,0,489.12
T100460,2024-06-19,C5052,P1097,S102,1,57.0,0,57.0
T100461,2024-06-02,C6915,P1077,S110,1,53.8,0,53.8
T100462,2024-06-20,C6814,P1037,S102,2,285.77,0,571.54
T100463,2024-05-30,C5090,P1073,S108,1,344.68,0,344.68
T100464,2024-07-16,C5819,P1067,S107,1,135.11,1,121.6
T100465,2024-05-15,C6167,P1009,S106,2,118.85,0,237.7
T100466,2024-01-17,C5040,P1044,S107,1,33.2,0,33.2
T100467,2024-08-06,C6087,P1098,S106,2,176.7,0,353.4
T100468,2024-07-23,C6244,P1024,S106,2,16.74,0,33.48
T100469,2024-07-20,C6755,P1014,S102,1,140.0,0,140.0
T100470,2024-09-24,C5880,P1071,S107,1,17.19,1,15.47
T100471,2024-04-25,C5018,P1090,S103,1,266.21,0,266.21
T100472,2024-12-30,C6171,P1054,S101,2,250.09,0,500.18
T100473,2024-12-05,C6897,P1070,S107,1,231.39,0,231.39
T100474,2024-09-10,C6275,P1071,S103,1,17.19,0,17.19
T100475,2024-10-26,C6865,P1059,S112,1,596.16,0,596.16
T100476,2024-02-21,C6047,P1021,S104,3,33.42,0,100.26
T100477,2024-03-31,C5668,P1062,S101,1,258.92,0,258.92
T100478,2024-08-26,C6610,P1003,S106,2,22.93,0,45.86
T100479,2024-05-10,C6134,P1082,S104,2,15.76,0,31.52
T100480,2024-07-16,C6451,P1055,S102,1,2.49,0,2.49
T100481,2024-09-02,C6481,P1003,S105,1,22.93,1,20.64
T100482,2024-03-11,C5146,P1066,S105,2,169.16,0,338.32
T100483,2024-02-11,C6884,P1080,S108,1,420.42,0,420.42
T100484,2024-06-25,C6824,P1072,S102,1,259.15,0,259.15
T100485,2024-06-12,C5926,P1041,S105,2,163.54,0,327.08
T100486,2024-07-24,C5025,P1098,S112,2,176.7,0,353.4
T100487,2024-11-29,C6855,P1047,S110,1,17.68,0,17.68
T100488,2024-10-20,C5529,P1039,S107,1,93.18,1,83.86
T100489,2024-05-18,C6466,P1081,S104,3,268.18,0,804.54
T100490,2024-12-27,C5670,P1009,S104,2,118.85,0,237.7
T100491,2024-06-21,C6053,P1045,S104,2,20.96,0,41.92
T100492,2024-09-12,C5173,P1094,S106,1,287.69,0,287.69
T100493,2024-09-30,C6876,P1092,S105,1,175.96,1,158.36
T100494,2024-04-08,C5628,P1093,S112,1,9.54,0,9.54
T100495,2024-12-01,C5359,P1065,S103,1,568.2,0,568.2
T100496,2024-10-12,C5262,P1024,S103,2,16.74,0,33.48
T100497,2024-11-19,C6055,P1096,S111,1,234.47,0,234.47
T100498,2024-11-23,C5386,P1028,S111,1,311.94,0,311.94
T100499,2024-09-17,C5037,P1063,S104,1,1.48,0,1.48
T100500,2024-04-21,C5307,P1003,S111,1,22.93,0,22.93
T100501,2024-10-28,C5319,P1054,S112,1,250.09,1,225.08
T100502,2024-07-30,C5844,P1044,S103,1,33.2,0,33.2
T100503,2024-03-12,C6097,P1016,S111,2,61.7,0,123.4
T100504,2024-10-13,C5084,P1066,S107,1,169.16,0,169.16
T100505,2024-02-18,C6635,P1066,S101,1,169.16,0,169.16
T100506,2024-05-31,C5734,P1028,S109,1,311.94,0,311.94
T100507,2024-03-25,C5718,P1004,S103,1,28.22,0,28.22
T100508,2024-12-27,C5342,P1036,S103,1,93.47,0,93.47
T100509,2024-04-20,C5596,P1084,S107,1,151.16,0,151.16
T100510,2024-06-11,C5479,P1068,S112,2,105.89,0,211.78
T100511,2024-01-12,C5016,P1031,S102,2,52.15,0,104.3
T100512,2024-01-14,C6650,P1097,S112,1,57.0,0,57.0
T100513,2024-02-27,C5325,P1097,S110,1,57.0,0,57.0
T100514,2024-08-28,C5121,P1056,S107,1,525.76,0,525.76
T100515,2024-05-07,C6298,P1022,S110,1,122.72,0,122.72
T100516,2024-10-25,C5276,P1096,S110,1,234.47,0,234.47
T100517,2024-11-20,C6326,P1037,S110,1,285.77,0,285.77
T100518,2024-07-01,C5562,P1004,S103,4,28.22,0,112.88
T100519,2024-03-09,C6619,P1035,S107,2,216.25,0,432.5
T100520,2024-09-06,C6178,P1027,S101,1,91.55,0,91.55
T100521,2024-07-07,C6320,P1092,S112,1,175.96,0,175.96
T100522,2024-09-08,C6617,P1025,S103,1,31.62,1,28.46
T100523,2024-02-12,C6403,P1005,S107,1,6.32,0,6.32
T100524,2024-11-26,C5494,P1029,S107,2,32.02,1,57.64
T100525,2024-04-03,C5903,P1051,S108,2,11.55,0,23.1
T100526,2024-09-13,C6179,P1008,S108,1,29.24,0,29.24
T100527,2024-09-20,C6152,P1048,S103,2,413.62,0,827.24
T100528,2024-11-30,C5287,P1038,S107,2,25.2,0,50.4
T100529,2024-06-05,C6830,P1094,S102,1,287.69,0,287.69
T100530,2024-05-25,C6037,P1088,S105,2,310.89,0,621.78
T100531,2024-04-16,C6387,P1005,S104,2,6.32,0,12.64
T100532,2024-07-07,C6047,P1017,S105,1,10.04,0,10.04
T100533,2024-04-03,C5295,P1067,S111,1,135.11,1,121.6
T100534,2024-09-05,C6765,P1000,S102,2,28.57,0,57.14
T100535,2024-08-04,C6428,P1001,S111,1,183.09,0,183.09
T100536,2024-05-01,C6287,P1006,S110,1,6.02,0,6.02
T100537,2024-08-17,C5624,P1080,S112,1,420.42,0,420.42
T100538,2024-06-15,C5733,P1010,S104,1,18.18,0,18.18
T100539,2024-01-02,C6581,P1036,S111,1,93.47,0,93.47
T100540,2024-03-25,C6330,P1071,S103,1,17.19,1,15.47
T100541,2024-03-10,C5221,P1072,S101,1,259.15,0,259.15
T100542,2024-02-13,C5562,P1049,S109,1,74.15,0,74.15
T100543,2024-11-19,C5743,P1009,S104,1,118.85,0,118.85
T100544,2024-11-13,C6555,P1055,S101,2,2.49,0,4.98
T100545,2024-01-25,C5195,P1004,S106,2,28.22,0,56.44
T100546,2024-11-22,C5908,P1085,S107,1,321.0,0,321.0
T100547,2024-11-29,C6660,P1056,S102,3,525.76,0,1577.28
T100548,2024-10-23,C6584,P1068,S111,3,105.89,0,317.67
T100549,2024-03-27,C5155,P1019,S105,1,157.28,1,141.55
T100550,2024-10-25,C5660,P1041,S106,1,163.54,0,163.54
T100551,2024-07-18,C6994,P1045,S104,1,20.96,0,20.96
T100552,2024-10-16,C5375,P1062,S110,1,258.92,0,258.92
T100553,2024-07-22,C6537,P1006,S111,1,6.02,0,6.02
T100554,2024-07-26,C6927,P1014,S110,1,140.0,0,140.0
T100555,2024-12-30,C6713,P1060,S107,1,29.52,0,29.52
T100556,2024-04-18,C5122,P1012,S105,2,190.29,0,380.58
T100557,2024-09-25,C6196,P1004,S110,3,28.22,0,84.66
T100558,2024-06-21,C6464,P1054,S102,1,250.09,0,250.09
T100559,2024-12-26,C6658,P1040,S104,2,282.49,0,564.98
T100560,2024-10-05,C6477,P1027,S106,1,91.55,0,91.55
T100561,2024-01-07,C5206,P1027,S106,1,91.55,0,91.55
T100562,2024-07-26,C5689,P1053,S101,1,130.84,0,130.84
T100563,2024-06-21,C6786,P1019,S104,1,157.28,0,157.28
T100564,2024-11-12,C6049,P1057,S107,1,151.94,1,136.75
T100565,2024-11-05,C5047,P1012,S104,2,190.29,1,342.52
T100566,2024-08-01,C5008,P1089,S108,2,28.27,1,50.89
T100567,2024-01-19,C6727,P1027,S104,1,91.55,0,91.55
T100568,2024-07-12,C5727,P1011,S105,1,276.92,0,276.92
T100569,2024-12-30,C6140,P1023,S101,1,180.16,1,162.14
T100570,2024-05-05,C6300,P1070,S105,1,231.39,0,231.39
T100571,2024-09-02,C6439,P1005,S103,1,6.32,0,6.32
T100572,2024-03-15,C5113,P1094,S107,1,287.69,0,287.69
T100573,2024-10-09,C5279,P1002,S112,1,191.81,0,191.81
T100574,2024-07-10,C5545,P1018,S105,1,117.86,0,117.86
T100575,2024-01-21,C5960,P1084,S104,5,151.16,1,680.22
T100576,2024-10-10,C5819,P1022,S103,2,122.72,0,245.44
T100577,2024-04-30,C5021,P1019,S108,2,157.28,0,314.56
T100578,2024-05-09,C6228,P1037,S109,1,285.77,0,285.77
T100579,2024-01-06,C6164,P1001,S103,1,183.09,0,183.09
T100580,2024-10-22,C6802,P1068,S108,2,105.89,0,211.78
T100581,2024-12-22,C6920,P1014,S110,1,140.0,0,140.0
T100582,2024-11-08,C5753,P1065,S109,2,568.2,0,1136.4
T100583,2024-04-09,C6686,P1070,S101,1,231.39,0,231.39
T100584,2024-12-10,C5735,P1005,S112,3,6.32,0,18.96
T100585,2024-01-02,C6699,P1082,S112,1,15.76,0,15.76
T100586,2024-01-26,C5844,P1012,S105,1,190.29,1,171.26
T100587,2024-06-23,C6942,P1097,S108,1,57.0,0,57.0
T100588,2024-07-06,C5120,P1024,S110,1,16.74,0,16.74
T100589,2024-04-24,C6731,P1069,S103,1,196.61,0,196.61
T100590,2024-10-18,C6492,P1055,S104,1,2.49,0,2.49
T100591,2024-02-16,C5540,P1073,S106,1,344.68,0,344.68
T100592,2024-12-08,C6561,P1016,S111,1,61.7,0,61.7
T100593,2024-06-01,C5030,P1089,S109,1,28.27,1,25.44
T100594,2024-01-23,C6813,P1016,S105,1,61.7,0,61.7
T100595,2024-10-17,C6094,P1067,S112,1,135.11,1,121.6
T100596,2024-11-06,C6984,P1011,S103,1,276.92,0,276.92
T100597,2024-04-13,C6047,P1091,S105,4,279.21,0,1116.84
T100598,2024-06-18,C6763,P1009,S103,1,118.85,0,118.85
T100599,2024-12-26,C5838,P1062,S105,5,258.92,0,1294.6
T100600,2024-09-14,C5522,P1062,S104,1,258.92,0,258.92
T100601,2024-09-06,C5254,P1018,S106,1,117.86,0,117.86
T100602,2024-10-14,C6740,P1093,S104,2,9.54,0,19.08
T100603,2024-02-29,C6108,P1083,S103,1,40.38,1,36.34
T100604,2024-01-07,C6228,P1036,S103,1,93.47,0,93.47
T100605,2024-03-20,C5879,P1022,S101,2,122.72,0,245.44
T100606,2024-05-09,C5651,P1080,S107,1,420.42,0,420.42
T100607,2024-08-08,C5552,P1033,S104,1,291.8,0,291.8
T100608,2024-05-26,C5334,P1002,S107,1,191.81,0,191.81
T100609,2024-05-17,C5154,P1008,S106,1,29.24,0,29.24
T100610,2024-10-04,C5139,P1007,S109,1,250.56,0,250.56
T100611,2024-06-03,C6569,P1079,S111,2,75.04,0,150.08
T100612,2024-11-03,C6024,P1039,S102,1,93.18,1,83.86
T100613,2024-05-19,C6714,P1017,S103,2,10.04,0,20.08
T100614,2024-12-16,C5858,P1062,S110,2,258.92,0,517.84
T100615,2024-05-27,C6074,P1032,S107,1,133.65,0,133.65
T100616,2024-12-06,C5799,P1033,S109,3,291.8,0,875.4
T100617,2024-06-18,C5187,P1060,S110,1,29.52,0,29.52
T100618,2024-03-04,C6058,P1092,S106,1,175.96,0,175.96
T100619,2024-01-25,C6190,P1092,S111,2,175.96,0,351.92
T100620,2024-12-07,C6827,P1088,S109,1,310.89,0,310.89
T100621,2024-11-06,C6650,P1051,S108,1,11.55,0,11.55
T100622,2024-11-25,C6800,P1054,S106,1,250.09,1,225.08
T100623,2024-10-22,C6497,P1096,S105,5,234.47,0,1172.35
T100624,2024-07-24,C5225,P1067,S102,1,135.11,0,135.11
T100625,2024-07-07,C6160,P1050,S104,1,36.72,0,36.72
T100626,2024-12-15,C5853,P1094,S110,1,287.69,0,287.69
T100627,2024-07-27,C5783,P1072,S104,1,259.15,0,259.15
T100628,2024-02-26,C6550,P1003,S105,1,22.93,1,20.64
T100629,2024-03-19,C6417,P1067,S106,1,135.11,1,121.6
T100630,2024-09-17,C6509,P1087,S104,2,21.95,0,43.9
T100631,2024-09-19,C6211,P1002,S107,1,191.81,0,191.81
T100632,2024-05-09,C6051,P1064,S102,2,149.24,0,298.48
T100633,2024-07-21,C6734,P1075,S105,1,27.06,0,27.06
T100634,2024-10-10,C5109,P1099,S103,2,152.47,0,304.94
T100635,2024-09-19,C6727,P1066,S105,2,169.16,0,338.32
T100636,2024-09-09,C5858,P1069,S106,1,196.61,0,196.61
T100637,2024-08-17,C5814,P1004,S103,2,28.22,0,56.44
T100638,2024-01-14,C5491,P1091,S110,2,279.21,0,558.42
T100639,2024-04-19,C6383,P1016,S104,1,61.7,0,61.7
T100640,2024-11-20,C5669,P1044,S112,1,33.2,0,33.2
T100641,2024-01-05,C6531,P1075,S102,1,27.06,0,27.06
T100642,2024-04-25,C6715,P1038,S104,1,25.2,0,25.2
T100643,2024-05-09,C6121,P1096,S107,2,234.47,0,468.94
T100644,2024-08-29,C6993,P1034,S111,4,172.77,0,691.08
T100645,2024-07-26,C5992,P1080,S109,1,420.42,0,420.42
T100646,2024-04-14,C5625,P1078,S107,1,102.27,0,102.27
T100647,2024-08-18,C5651,P1039,S103,1,93.18,1,83.86
T100648,2024-10-09,C6199,P1064,S101,1,149.24,0,149.24
T100649,2024-01-09,C5164,P1081,S105,1,268.18,0,268.18
T100650,2024-01-18,C5176,P1051,S103,2,11.55,0,23.1
T100651,2024-06-08,C5770,P1000,S102,2,28.57,0,57.14
T100652,2024-10-31,C5154,P1032,S110,1,133.65,0,133.65
T100653,2024-04-24,C6532,P1025,S102,2,31.62,1,56.92
T100654,2024-04-10,C5418,P1055,S102,2,2.49,0,4.98
T100655,2024-09-24,C6881,P1043,S110,2,26.88,0,53.76
T100656,2024-05-25,C5342,P1026,S112,2,199.04,0,398.08
T100657,2024-02-16,C6553,P1028,S105,1,311.94,0,311.94
T100658,2024-01-04,C5742,P1098,S102,2,176.7,0,353.4
T100659,2024-11-17,C6544,P1092,S103,1,175.96,0,175.96
T100660,2024-01-01,C6041,P1026,S104,2,199.04,0,398.08
T100661,2024-02-16,C6477,P1026,S104,1,199.04,0,199.04
T100662,2024-10-03,C6445,P1036,S107,1,93.47,0,93.47
T100663,2024-04-13,C5358,P1064,S102,2,149.24,0,298.48
T100664,2024-06-17,C5562,P1044,S101,1,33.2,0,33.2
T100665,2024-06-26,C5803,P1066,S102,2,169.16,0,338.32
T100666,2024-03-09,C5583,P1028,S103,2,311.94,0,623.88
T100667,2024-08-04,C5268,P1091,S107,1,279.21,0,279.21
T100668,2024-08-23,C5711,P1066,S112,1,169.16,0,169.16
T100669,2024-01-07,C6003,P1022,S106,2,122.72,0,245.44
T100670,2024-10-01,C6424,P1029,S107,1,32.02,1,28.82
T100671,2024-03-01,C6325,P1085,S106,1,321.0,0,321.0
T100672,2024-10-19,C6448,P1083,S110,2,40.38,1,72.68
T100673,2024-02-27,C6005,P1064,S112,1,149.24,0,149.24
T100674,2024-11-10,C5047,P1024,S111,2,16.74,0,33.48
T100675,2024-12-02,C5392,P1046,S111,3,5.08,0,15.24
T100676,2024-06-01,C6031,P1074,S109,1,531.52,0,531.52
T100677,2024-12-25,C6104,P1010,S101,1,18.18,0,18.18
T100678,2024-07-11,C6826,P1086,S106,1,20.4,1,18.36
T100679,2024-09-13,C6859,P1082,S104,1,15.76,0,15.76
T100680,2024-02-24,C5403,P1037,S110,1,285.77,0,285.77
T100681,2024-11-24,C5495,P1019,S110,2,157.28,1,283.1
T100682,2024-09-02,C5198,P1073,S105,1,344.68,0,344.68
T100683,2024-03-22,C5944,P1072,S102,1,259.15,0,259.15
T100684,2024-02-29,C5613,P1031,S111,2,52.15,0,104.3
T100685,2024-02-24,C5402,P1059,S112,3,596.16,0,1788.48
T100686,2024-07-08,C6270,P1008,S102,1,29.24,0,29.24
T100687,2024-01-15,C6214,P1048,S110,1,413.62,0,413.62
T100688,2024-09-26,C5727,P1007,S108,2,250.56,0,501.12
T100689,2024-07-09,C6908,P1080,S112,1,420.42,0,420.42
T100690,2024-11-14,C6980,P1055,S107,1,2.49,0,2.49
T100691,2024-04-15,C6076,P1077,S101,2,53.8,0,107.6
T100692,2024-11-10,C5650,P1054,S109,3,250.09,1,675.24
T100693,2024-12-08,C5374,P1017,S106,1,10.04,0,10.04
T100694,2024-03-06,C5599,P1069,S112,1,196.61,0,196.61
T100695,2024-12-13,C6921,P1008,S112,2,29.24,0,58.48
T100696,2024-09-22,C5259,P1074,S110,1,531.52,0,531.52
T100697,2024-06-28,C5488,P1013,S108,2,83.23,0,166.46
T100698,2024-11-11,C5426,P1037,S111,1,285.77,0,285.77
T100699,2024-09-28,C5726,P1030,S102,1,10.6,0,10.6
T100700,2024-10-12,C5838,P1027,S107,1,91.55,0,91.55
T100701,2024-09-21,C5628,P1021,S102,1,33.42,0,33.42
T100702,2024-08-29,C5928,P1086,S107,2,20.4,0,40.8
T100703,2024-07-24,C5419,P1024,S103,1,16.74,0,16.74
T100704,2024-07-19,C5507,P1015,S109,1,15.36,0,15.36
T100705,2024-09-07,C5892,P1029,S112,2,32.02,1,57.64
T100706,2024-02-24,C6615,P1021,S110,2,33.42,0,66.84
T100707,2024-12-10,C5537,P1035,S101,1,216.25,0,216.25
T100708,2024-02-23,C5560,P1022,S112,2,122.72,0,245.44
T100709,2024-10-25,C6161,P1088,S106,1,310.89,0,310.89
T100710,2024-09-16,C6260,P1001,S104,1,183.09,0,183.09
T100711,2024-03-08,C5821,P1088,S112,1,310.89,0,310.89
T100712,2024-12-30,C6974,P1055,S108,2,2.49,0,4.98
T100713,2024-10-27,C6999,P1045,S107,5,20.96,0,104.8
T100714,2024-01-20,C5806,P1084,S102,1,151.16,1,136.04
T100715,2024-06-25,C6623,P1093,S110,2,9.54,0,19.08
T100716,2024-01-09,C6811,P1081,S103,1,268.18,0,268.18
T100717,2024-08-14,C6570,P1022,S108,1,122.72,0,122.72
T100718,2024-11-30,C6627,P1091,S111,2,279.21,0,558.42
T100719,2024-12-14,C5760,P1026,S107,1,199.04,0,199.04
T100720,2024-10-01,C5558,P1048,S105,1,413.62,0,413.62
T100721,2024-07-28,C6588,P1026,S106,2,199.04,0,398.08
T100722,2024-02-28,C6725,P1025,S109,1,31.62,1,28.46
T100723,2024-06-07,C5720,P1018,S102,2,117.86,0,235.72
T100724,2024-02-18,C5368,P1025,S107,2,31.62,1,56.92
T100725,2024-07-21,C5584,P1032,S108,1,133.65,0,133.65
T100726,2024-08-31,C5131,P1022,S111,2,122.72,0,245.44
T100727,2024-03-28,C6606,P1086,S107,3,20.4,1,55.08
T100728,2024-01-08,C6505,P1027,S110,1,91.55,0,91.55
T100729,2024-07-23,C6310,P1001,S111,1,183.09,0,183.09
T100730,2024-09-02,C5175,P1065,S105,1,568.2,0,568.2
T100731,2024-06-17,C5742,P1080,S111,1,420.42,0,420.42
T100732,2024-09-27,C6424,P1004,S104,1,28.22,0,28.22
T100733,2024-02-02,C5955,P1048,S104,1,413.62,0,413.62
T100734,2024-06-19,C5732,P1044,S111,1,33.2,0,33.2
T100735,2024-05-13,C6808,P1051,S104,2,11.55,1,20.79
T100736,2024-03-27,C5169,P1015,S108,1,15.36,0,15.36
T100737,2024-02-23,C6430,P1067,S103,1,135.11,0,135.11
T100738,2024-05-29,C5026,P1002,S107,1,191.81,0,191.81
T100739,2024-09-04,C5842,P1036,S108,1,93.47,0,93.47
T100740,2024-05-20,C6659,P1002,S109,1,191.81,0,191.81
T100741,2024-05-24,C6158,P1096,S106,1,234.47,0,234.47
T100742,2024-11-03,C6469,P1063,S105,2,1.48,0,2.96
T100743,2024-11-10,C5721,P1037,S112,1,285.77,0,285.77
T100744,2024-08-09,C5743,P1083,S107,1,40.38,1,36.34
T100745,2024-07-12,C6728,P1024,S106,2,16.74,0,33.48
T100746,2024-11-29,C5997,P1065,S103,1,568.2,0,568.2
T100747,2024-12-25,C6395,P1024,S101,1,16.74,0,16.74
T100748,2024-11-21,C5539,P1068,S103,1,105.89,0,105.89
T100749,2024-12-06,C5650,P1041,S108,1,163.54,0,163.54
T100750,2024-06-28,C5862,P1009,S112,2,118.85,0,237.7
T100751,2024-06-28,C6060,P1024,S107,2,16.74,0,33.48
T100752,2024-11-12,C6683,P1090,S107,2,266.21,0,532.42
T100753,2024-12-03,C5004,P1051,S107,1,11.55,0,11.55
T100754,2024-03-22,C6186,P1090,S109,2,266.21,0,532.42
T100755,2024-09-30,C6480,P1093,S109,1,9.54,0,9.54
T100756,2024-05-15,C5489,P1082,S106,1,15.76,0,15.76
T100757,2024-09-02,C6941,P1003,S110,2,22.93,0,45.86
T100758,2024-10-14,C6078,P1009,S110,1,118.85,0,118.85
T100759,2024-06-26,C5722,P1023,S101,1,180.16,1,162.14
T100760,2024-04-07,C5572,P1050,S106,2,36.72,0,73.44
T100761,2024-12-25,C5012,P1043,S104,1,26.88,0,26.88
T100762,2024-07-10,C6375,P1046,S112,1,5.08,0,5.08
T100763,2024-09-16,C6568,P1040,S109,2,282.49,0,564.98
T100764,2024-03-14,C5874,P1050,S104,1,36.72,0,36.72
T100765,2024-08-17,C5349,P1091,S106,1,279.21,0,279.21
T100766,2024-10-20,C5167,P1011,S111,1,276.92,0,276.92
T100767,2024-04-18,C6052,P1045,S104,1,20.96,0,20.96
T100768,2024-09-19,C6594,P1067,S104,1,135.11,0,135.11
T100769,2024-11-10,C6129,P1057,S104,1,151.94,1,136.75
T100770,2024-10-26,C6901,P1062,S112,1,258.92,0,258.92
T100771,2024-06-16,C5271,P1005,S103,1,6.32,0,6.32
T100772,2024-05-05,C5788,P1033,S101,2,291.8,0,583.6
T100773,2024-08-27,C5692,P1025,S111,1,31.62,0,31.62
T100774,2024-05-21,C5270,P1078,S107,2,102.27,0,204.54
T100775,2024-04-03,C5726,P1031,S108,1,52.15,0,52.15
T100776,2024-06-02,C5353,P1040,S107,1,282.49,0,282.49
T100777,2024-02-15,C5784,P1041,S101,1,163.54,0,163.54
T100778,2024-03-17,C6838,P1074,S111,1,531.52,0,531.52
T100779,2024-03-28,C6529,P1038,S108,1,25.2,0,25.2
T100780,2024-11-20,C5775,P1015,S110,1,15.36,0,15.36
T100781,2024-08-15,C5884,P1061,S107,1,163.04,0,163.04
T100782,2024-06-16,C6734,P1008,S112,1,29.24,0,29.24
T100783,2024-09-09,C6554,P1015,S106,1,15.36,0,15.36
T100784,2024-11-19,C5778,P1050,S112,1,36.72,0,36.72
T100785,2024-05-22,C5685,P1096,S105,1,234.47,0,234.47
T100786,2024-09-05,C6193,P1007,S102,1,250.56,0,250.56
T100787,2024-05-03,C5957,P1026,S101,2,199.04,0,398.08
T100788,2024-03-04,C5949,P1082,S101,1,15.76,0,15.76
T100789,2024-02-14,C5488,P1049,S105,1,74.15,0,74.15
T100790,2024-12-08,C6446,P1058,S105,1,3.34,0,3.34
T100791,2024-01-05,C6571,P1084,S109,1,151.16,1,136.04
T100792,2024-06-27,C6977,P1088,S112,2,310.89,0,621.78
T100793,2024-03-06,C5314,P1064,S111,1,149.24,0,149.24
T100794,2024-06-03,C6885,P1005,S106,3,6.32,0,18.96
T100795,2024-01-10,C5537,P1045,S102,2,20.96,0,41.92
T100796,2024-09-11,C5413,P1085,S103,1,321.0,0,321.0
T100797,2024-05-21,C6680,P1002,S112,4,191.81,0,767.24
T100798,2024-06-20,C6882,P1073,S111,1,344.68,0,344.68
T100799,2024-03-28,C5486,P1054,S107,1,250.09,1,225.08
T100800,2024-12-27,C5701,P1088,S103,1,310.89,0,310.89
T100801,2024-11-15,C6168,P1089,S108,4,28.27,1,101.77
T100802,2024-07-10,C5614,P1042,S108,4,71.2,0,284.8
T100803,2024-01-06,C6216,P1078,S104,1,102.27,0,102.27
T100804,2024-08-28,C6409,P1048,S106,1,413.62,0,413.62
T100805,2024-10-31,C5323,P1071,S103,3,17.19,0,51.57
T100806,2024-04-18,C5256,P1022,S106,1,122.72,0,122.72
T100807,2024-05-26,C6099,P1017,S109,1,10.04,0,10.04
T100808,2024-11-16,C6550,P1013,S101,3,83.23,0,249.69
T100809,2024-10-29,C5993,P1030,S108,2,10.6,0,21.2
T100810,2024-05-27,C6173,P1020,S103,1,139.37,0,139.37
T100811,2024-08-25,C6447,P1001,S101,1,183.09,0,183.09
T100812,2024-04-28,C5379,P1090,S108,2,266.21,0,532.42
T100813,2024-12-17,C5695,P1039,S110,1,93.18,1,83.86
T100814,2024-11-06,C5074,P1039,S106,2,93.18,0,186.36
T100815,2024-02-26,C6714,P1025,S108,1,31.62,1,28.46
T100816,2024-08-30,C6863,P1058,S109,1,3.34,0,3.34
T100817,2024-12-29,C6789,P1072,S103,1,259.15,0,259.15
T100818,2024-06-08,C6788,P1012,S112,1,190.29,1,171.26
